,answers_id,score,comments
3872,df5fa66b7935493fbe7fdee06fe1029d,1,1
3873,4fd2bc3927994cd08c3d8473a63af0fe,1,1
3874,af94f61fdf904f75b274012f04fb3a07,1,1
3875,2a65d5d8b71a4ca0a5eaa350d9680d52,1,1
3876,10b95d02d9e841fea99fe1396b329ccf,1,1
3877,c7fdc1dff6f7466d86d63a7365499680,1,1
3878,2a7aaa93b6764783928caaaa64f26a54,0,1
3879,ea56831621274b04af888637897d6caa,0,3
3880,80f13ebdda7342c1a8c5b61ac00d548f,0,1
3881,6f049b54098542cbb50305745a9da63a,1,1
3882,75c4c02140c14ca08a662872def4fd0c,1,1
3883,fa34881c82e54bc1bdd06bf14880d1a9,0,1
3884,5b5df44f670147d39366f897ff617ef3,0,1
3885,889228f600dc4f598368c49941bbda5e,1,1
3886,67334336a6ac487c8bb046eb2d84bdc7,1,1
3887,825d6c1c52454c53a4a7b2eaecf2fdea,0,1
3888,9857f869909d4757aaa48ea4efdf8460,0,2
3889,09c4bae1731c40c8833ca5288e4e15d5,0,1
3890,a1173653cd074ce8ac9302252fcd26cb,1,1
3891,484606db1d8f49a9bd3e43f55380c804,1,1
3892,9dfbfc7a8c604d7e8632788e9e495cc4,0,1
3893,75157acc114043d3945d8019e926a950,1,2
3894,6a0b48f13dc04fed93263075629530a1,1,1
3895,0c8a479450e74e75a87ce9556e48d18a,1,1
3896,20b931043511462181464eb04e159281,0,1
3897,fd91bb6102bf4ef09114129fe0bc5722,1,1
3898,b39748a3875347f98ee821fa0f62a3fe,0,3
3899,b286a949f5224fe8aa92446f0262f69d,1,1
3900,871bdc2e671245439a9f54670c91de78,0,1
3901,1bf524d6ae6a4560a419c0f1f9b7543b,1,1
3902,04eee3be8e074a4bad9dbd83741e83ed,2,2
3903,7e2bbba469d34f1bafbbcced36b30173,1,1
3904,d6832df6934346a186a92bfba7be3db5,2,3
3905,245d450ef71b4516957234e94bffa88d,1,2
3906,742b6528ad304f29a1203516055c7626,1,1
3907,95d152a9c9ea4e63ae11712d11a930ca,0,1
3908,d858c348678a4465920c951adfe696df,1,2
3909,2b3eba20922d485494be6f3f50a0968d,0,1
3910,30e74bacf4b742d99aca41e0eec130a9,0,2
3911,a13f853e3a384908b32737a5da433086,1,2
3912,ca7f459c27c34007bd244791b1ce8591,1,2
3913,c09edbb408944a3fa183d6fab03e68cd,1,2
3914,6316a7f581b2452dbb890d8ff30356b5,0,1
3915,bcb78684844048c7b8e9abbac5e4c202,2,2
3916,0da2c9065dc44bfea2135f074e1321c7,1,1
3917,920e6ba526ac422d89a5ee30e57d1e70,0,1
3918,2e9c6b3a3cbc49199ced9146e6e6bb44,1,2
3919,fb00597f660b4fe5b2ad798496e11f23,2,1
3920,1625b8463f8e4ea088cf733d50407d36,0,2
3921,ebf2198062174238af9c65aa02517135,1,2
3922,ee88b17529234af4897e07e588e0ccb7,1,2
3923,c73e5b0d20ee49cca27baf87f4d2dd10,2,1
3924,56ddfe6096234d6dabc336820572902a,0,1
3925,dd31bf1d4cd3432a80ec61d8ffb93ec2,1,1
3926,34ca0be294df4a52841fe5ddb555c3a9,0,1
3927,01559dc4b412442ba364acd7f694fa55,1,1
3928,9fadf8d311af4f208562ec5ab0fe6fb5,1,2
3929,6564391120094cf6bc020bcadf14b60c,3,1
3930,c0c3342fa70a443da3d739d325ee7c69,1,2
3931,bc8983c5db0c42f69d1f344db03c0438,3,3
3932,a065f0fab67d474d8f434ade9e788a98,0,1
3933,d47643b684244d31ae2c9354e74ce1ef,1,1
3934,dd7f6908b6704076abffe424be983bc6,1,3
3935,081dd2b17b49432397ada140320e019e,1,1
3936,cd4c1a3ffb024dec9761825a9e3af4ef,0,1
3937,f6ebd62206a24a1a8a35470038bd9d21,1,1
3938,dd188779335b4538803349e440ba38b3,1,1
3939,02d0c8d3b5184aec8aa9df5043d7bd2f,0,1
3940,fbfdc1cd76b34ac2a6ec623c1ca6b529,2,2
3941,54a0c56ef2074e40b6632bad50ba033c,1,1
3942,ab065b6b89fe49dc89f0df414d5b2a72,2,1
3943,482bc118685c4a5c89f0a3fda6408faa,1,1
3944,ef29c5580599486daf53824c3a21a0ab,1,1
3945,564bf036baa54fcf9f14bd096e9f08f6,0,1
3946,26d85c382a0b4a22b4646e219fba6d00,0,1
3947,da6f33efe1c5452f9c5dd7357dcd6e8b,0,1
3948,c211de523b194969bc0c9cec33e1db19,0,1
3949,bfd847bc19484b33a998e1c0ce353c30,0,2
3950,4ed25f0f7d8a46f3ba174663be286470,3,1
3951,0495a38c30b443609a7fae814b3ee903,0,1
3952,78507302d14b40b8bbbb676a4366e143,0,1
3953,1012470ff51744cc88436f48a6e26a90,0,1
3954,76fa0b505c634f15b75682a3add89c55,1,1
3955,fd77d96f4d5a489b8eefe4fcf990c74e,0,1
3956,bc6da863f8f741b2b6997ebbaed10334,0,4
3957,b0d5b2da82414550b7218a43ff500508,1,2
3958,ae9e7df30dfb4f83be198836581f5eb8,1,1
3959,920ae495641643dbb0441e6f17bbb861,3,3
3960,b8affb792a1e4f109d147d12fe0031a9,1,1
3961,16209be10a274fb2b86aa4e935cc9f37,2,1
3962,269424965b52477daf1bb34e09ca796f,0,1
3963,4437e2b6d488434d84588b4877ae7c4d,0,1
3964,245b63ceb5a8410d89c9006c3478a444,1,1
3965,2e8f8687c586455aa64ae499a111bc85,0,1
3966,3abe2514043a42a5815f9ce44fb4fcb8,0,1
3967,161704e28df941c0a846b80f3b98824f,0,1
3968,d7648bcbdb8f40ba9bf754cefa31ad84,0,1
3969,5526d18a04894d8aa4275c1d2cd48133,4,7
3970,2283914872da488692e214316c6adc94,0,1
3971,ea26c92ab02b4b78b91ea8b07175ace4,0,1
3972,54dc31ee2b754d228575d72c139629ed,1,1
3973,8b51d929762042f5941f528edbbbd480,1,1
3974,caa39ccd19c843da82f97cd78b8e892d,1,1
3975,907d428ca54744ed9a4a38729ce5b52d,1,2
3976,c8f7ec23b2b5421bbdc5486a52a4542a,3,6
3977,df82d5edafa644f4a16f0f52334d8c49,0,1
3978,2dfecb3f061948fc90019e5aca39fe4d,2,1
3979,786c6bc7946546628d467de4c8b6a15a,2,2
3980,a727827037844bbdbf3d4c370c84b37b,1,1
3981,71a2b5e73edc4edbb79430d9342cbfa6,1,1
3982,eb26f421c410439d8b8029e213854adf,0,2
3983,7a30fe3db2a34d309358902773384224,1,1
3984,700da0f24ba04ac5b437ff6e51ddf1e3,0,1
3985,4eb84f3a8bb3494989409722d13308f3,0,4
3986,a291c377335c4954b67d1be0e78f6ddf,1,1
3987,7ce9701c2c624e9eb3b64b620e9fd7ca,1,1
3988,9e33e8168c094ada96a7db032f72b36d,1,2
3989,8508d69cc67442f29fa8124a9cb3343b,1,1
3990,2a04d9bd36304e32970caf99ae7245b0,2,1
3991,009a26fb06ee4dd7990d22f02a5988ee,1,1
3992,3033dc2f1dcd4a0d83f4ec659442c1cd,8,7
3993,8d1000c2cad14718b70a4523d3c309a0,1,2
3994,374836e8c40e4ff281015fa1e5bc6ebe,1,1
3995,3f58cd1716c8470bbcfe1fb414921661,1,2
3996,efb8c378e4994b149008e339016bfaf7,1,1
3997,2b20a4452bb14e97aed109a6e80a8102,10,13
3998,967ab41c51ce452cbc20f80c7d747c5e,2,1
3999,852362b4d49947cb9bcc67a6c0989437,0,1
4000,0a242cd7513c4c239ab9582c206f06e5,5,6
4001,6f6a5f2f845543a8808063575b28b20a,0,2
4002,20dead737d6a456d9a35fabb8b3290bb,0,3
4003,18ffb34167b64e1985c045d7055d0881,0,3
4004,b7a615cd958644ecb3ceb2bffeb04323,1,3
4005,47220b38ce2e4b91a4af6dc4d21385b2,0,3
4006,a3462187c6904ec79725936a247edd5b,1,1
4007,203f0f23b71f4c31b7cdaa8d981294ff,2,1
4008,f6f31a43b9f54b85a09d4e6977b540b8,1,1
4009,859910a22bc546e4a0efff9e6d9d0cb0,2,4
4010,bc6a5a70f4d347d39896972f3cb08fa3,1,2
4011,e4ea696bbee14c39af145094dba7cd74,0,1
4012,be01a08172794c8f8d8483fde2362149,0,1
4013,d7688ab18ab248d7af3631e0924930d4,2,13
4014,e6f4d18e55ef4aadb5790d40c4e7d899,0,1
4015,14bdff6a3ad140fcb93c60c70ad43fbf,1,1
4016,9ac9d252fa0646ec8daedcf0bbf90998,1,3
4017,9f6e7599b4db42f8a5a0bb618c7c74c5,4,3
4018,4422062edf004f5bb5a9a8e18fda5072,3,1
4019,a4bed13cee894cfa9755a8737b574852,1,1
4020,96805a63cf904e3b8a86467a1d5a0047,1,1
4021,7531de8cd95c4dea8e61c6f94b279568,1,1
4022,df0713774f16408bb5d1ce144c6d472c,2,1
4023,8e1dfbe5ce884278bee1d4da8c5cf20c,1,1
4024,96c8f25880eb4a84918e8e1c3e01d25f,2,1
4025,9d56f56b7d6244a58ac80ee8c8cfc4d2,1,1
4026,3f53b45fd46d42bcb3a26d46cf87a001,1,1
4027,70e1e3226851429086f193ecb3efc955,2,3
4028,1e21d673d3da4ca0a7fd35f543dcb08e,3,1
4029,41ca4d8476c24c9c8f7b2faea922d756,2,1
4030,3d5065b23ec3406e9c659b79390d8a3b,1,1
4031,74b3aae9185e4011876778b0ab4abfc9,0,1
4032,ef7a17cb517a43c2913e7b21b65d546b,0,2
4033,c9e4b1b8aee549ccbc5b056be7023ba8,1,1
4034,82e1c98cdbe24181aad3737bcbda83dd,1,1
4035,a624cea07f934c7f8e2ad28c9f38b8c9,1,1
4036,bf365752ceb340b1bfaa3627e6867374,1,1
4037,861c1b8bc11248a9b7ea570f245ffacb,2,2
4038,7206aa1afd254381a205d0b67cd01aa8,1,1
4039,2c474c8ac5ad44bc8e628db4efe774e0,1,1
4040,c6d61528c430489c9b3dcd2d9dcb1a0a,1,2
4041,626e84a8c41c4448a563ac2a49b3c09e,0,2
4042,20fb5cb7ca0a4c298e1f3968319dd4f9,1,2
4043,10be22882d5d46428d9f81bda40dff6d,0,2
4044,07f5ebafd04e44859faf6a0991db7a69,1,3
4045,7841c1fb071f4088a5d4386f446befeb,1,3
4046,a0d4de61111b4f8bb76a887ced4c3ee4,4,4
4047,36802287157f4188879056607d456619,1,1
4048,30da1a35f6594a90bebb7cea8165ee3c,1,1
4049,3b1b03ac04b0483a88ab9f4b2fdb2df0,1,2
4050,e7696bed54f448a2aecdd9ae2d0f76f8,1,1
4051,3eed7084ea5a4e2194bc96e4d362ffe0,0,1
4052,c5ada24abe2949df8644eab6268c4963,1,3
4053,4380a4e7adc44f8ca6f9566890b5dbb1,1,4
4054,6a0b779a037e457988ae87bab85e5415,2,5
4055,d13db349a9974843813ef7341fbf8d52,1,2
4056,7c3b1868778541bab392f9b0b7fc04b9,0,1
4057,0caef3fecca74df98ada46d61b67e15b,2,3
4058,245d54cb9f9d40398c8889b0e5889ea0,1,1
4059,6462603884c24955b9caecbf16b74e45,1,6
4060,1da7a2bff9914364b81c9d9c5869871c,0,5
4061,2a5328a45a6641a2bb20a181b3679661,0,5
4062,13ed840ebf14485283da11199750c837,5,11
4063,036304d121b246e5b7edcbaaef041416,1,3
4064,6787ff831fb746bbbaaa399524652820,0,1
4065,793d623eef89497196f73c98b2ff4d20,12,7
4066,23573974c8cd4cc6b9030e8aa9b94a06,1,4
4067,4f182f32cb1b4aa0801af1794730c8bb,0,3
4068,141a10eed604476f9d4a509923293a75,2,3
4069,03001a36a37848e6b14bc35315583296,2,3
4070,6103ed29e7f6470e84b3ee7ee932e5ca,0,3
4071,3d68e651e316498fb6c8d7b777d75465,3,1
4072,9dc05130a1444e70b1be0511833c7f4a,0,1
4073,b324ff7ad3c44928aaf61bd99062b016,0,1
4074,5d4376aee5e74298af03a4e446bfa72c,0,2
4075,c66aa2b4590046e8a9da10c7188bbf0f,0,2
4076,1259191e23f048b9a69f7e5ee7f2a2e7,3,3
4077,06b4f5021ebb43cdbb427fcf6613ab29,1,1
4078,ba82e5dae7094d54bc9b670964743759,3,5
4079,f27a8cb4919143639fe09006a018d3f5,3,2
4080,8a019de8deb44b5c8ae611bb38d0c11f,5,4
4081,3f9e721e50664da78f70ae122a1794ca,12,10
4082,1d62c038a36043009942d7cae954873a,1,3
4083,25b62e52e3c24ac6b877ebe4f7097eea,1,2
4084,46abcbf11c0c4660ae806f2a0ba9552a,4,10
4085,249339cc2cc54bdd95c4ca3f756c6855,1,2
4086,f91f84b91b6a422a976ed584a5738bae,0,2
4087,e9deb557589c4f50af117618d1c4a7d2,7,13
4088,041cd63e9fe84080a7ff297b223fa73b,1,2
4089,82f0f491008741748a6447a81792b626,0,1
4090,3ce9f698b3e5481b88ab6fedb4d5e9a7,0,2
4091,df140701759d4c2899f28a57c6a98113,1,1
4092,a172a28f5dad4f44a867150e48238679,2,1
4093,b41a62f7b5134958be929056f30660ed,0,2
4094,b3d63cc90a91459eb671e833a3ebce42,0,1
4095,94b177c41d4340fbba63945b8714a99e,0,1
4096,b54da5f6716844589b2413e92fdc3635,0,1
4097,c4d240b6593c4c0c89bd2a62df474998,2,1
4098,95393fd1039545618fd5a16ad7863742,3,6
4099,138c708af38348af8a8e06c38cac5ce9,0,1
4100,7561d7e1e2d149b7acae867c54e41d27,0,1
4101,6dfc8666a2e649b187c226f69fc46388,1,1
4102,d59c7fa14b2f4eeaaa30d5fcb5ffd260,1,2
4103,272ebcdbc48843fabb4c440dfa3cb956,3,8
4104,bc047508b7044dbb9d54b8f5ec4a830b,1,2
4105,71f4722f54804d319fb10c7c678042d8,1,1
4106,af40f6793c5949e594d8848d4b66be68,0,1
4107,fd9e3ec4a36743948af0c65c6ade7f54,2,1
4108,9b7fd35af3c6499996fdc9a10069925c,4,1
4109,32d760831b01458ab4543461e616abeb,1,1
4110,c7932dea8cea4ffa961a7327d75c3ffd,1,2
4111,95bad0d8a2e74f849a3e474327c91794,5,2
4112,966e800ad4524256b0f6f99b6960c37b,1,1
4113,7c9420fd4554466db3ecbd8c750c73f7,1,1
4114,69daf88afa2147248c19a805c0fd3fc5,0,1
4115,0d9077f9dab24b0185155708869e767a,0,1
4116,bb27a264a9ea4e52bb709aac8d00995e,2,1
4117,fac72a947922401f94c200149b5b370d,2,1
4118,f20e209b581a4ec494f932a513915e1a,1,1
4119,2c022e381b4543efb6d5a7051bfc0724,1,1
4120,d9ad1bc5b91b4675996d69c3a355335f,6,2
4121,bc468cab215c426dbb70a9ca12882480,9,10
4122,c478b5c7246945548576633c15b44ad0,1,1
4123,757917a6222146b5a2d4109b4e4afc0d,0,1
4124,c0421e591d384d8094f1520a569c8bc0,1,1
4125,bbbec09910964efe98f677ac5977feb6,2,1
4126,ca8d897e1002443bae98f701e2310518,1,1
4127,0dcfda85e4054281b28b42df5bcecb83,2,1
4128,2e5eddefa9ce4c54b16ff15021839820,2,1
4129,d400dfcef0574b509c4d3ecda030bc06,8,11
4130,22e529793e1c48c48b302bc7316103e1,1,1
4131,9be1569eba4f4ef68c2e63bc0ed48e69,1,1
4132,867b0bbb17e04f9183c18b730dd329f2,2,1
4133,a31a52faee704848860e455d36e6a4ca,2,3
4134,59c03c6f0d574226853b3ae526cb6c8f,6,3
4135,b179fa7cb991465da84538548d091646,7,10
4136,5ac52c1a206d4f309f8aee8f41dbec34,3,6
4137,622b58edff394c938f6d909a9f2811ab,3,3
4138,bc545ac71b524354953842030c4d777f,7,13
4139,6886dd97c2a8435c81439077a71d3320,4,2
4140,c89b973dcc6c4627a657cf71a94fd085,6,7
4141,54a52b7e0c4f423b8db263f6bfb0f70e,4,2
4142,4eb82c84bdad4886b46c06f88b2da498,2,4
4143,201e3c4d0740497aabd531f570c49a22,6,8
4144,19eb560a42ac4841ad1c752d727f1c4e,1,1
4145,fa66a52b6693479fafd3c29d89de1a72,12,13
4146,98d33b193f66422a8f214175809fbc35,1,1
4147,2b98efdf2a2842639e4dbc64c481edc3,3,3
4148,c8bc0bf7118246c8920dbf38dca62f35,5,1
4149,5d05f9601d9c41c78d1778c79c5e2ce6,1,1
4150,dc06d7bf83b549a39b1230be852bd5ca,1,1
4151,7bb7023cfdd04a03bbe94c77a9c70dfc,2,1
4152,2ef9cba692cf4f31aec0d9f2773e9ca2,1,4
4153,c9c78191ce6f444d98837d54f44eda02,3,4
4154,08f0cbc88e514994b385c46eb6aace19,1,7
4155,5342e05e5bba4bcfbe9de8f19f916f92,2,2
4156,af91890dd20c4c2a8979fdc01075f4be,8,7
4157,9b09f80f706d423ea9568e11e65bd730,1,1
4158,816c41892ff04df2ba150f8f0ffd755a,0,1
4159,5c77c71a3f9f4dc1844ba9c7d52529ca,3,2
4160,14ac238d9be64f0e9b47bf7fa4e0af18,1,1
4161,143c90b177be49b2bf4db4e4c4670907,2,3
4162,89cfde0258b64d5fbf4b6c108b28aa11,3,3
4163,ce0defdfe6864a54a68d2062528d1482,0,1
4164,edc3177b1df34cb68e61c1317acf81c9,1,1
4165,f26d687654304b41bf91f75af1a70fcc,3,2
4166,4f6525679a584d518419b18c414615d4,2,1
4167,1d170c04ef354a1d8e117bfaf658f3e6,1,1
4168,1196d9e9249446e5a4589a71b577c5dd,2,3
4169,dbe885ad983b4c9ab6302352f19ab015,1,2
4170,363b27f3b27241bb944b66ea4439e71f,2,2
4171,106e78fe125644eb97dfd57635520e62,1,1
4172,a088fa6e389d4accb20a636274350665,1,1
4173,334d410b56db434ea0f987656fca7bcb,12,9
4174,d5b81f00de2b4a52818f9675368dbf15,2,1
4175,745b208d836541baa6b4e4852d8ee3aa,8,4
4176,b09fae2f5cc1434d8fbff8dcb3ea2858,3,4
4177,8c57f256d5d6477496e34c3ce7681332,6,3
4178,ddbdd5b274f646eca548ee137c6eacd9,4,3
4179,7d00b43bf4834ff69cc1c105fd0d4d20,6,4
4180,8317b72074ca4d08a21e70bc82358be4,1,1
4181,bf3fdaac49864344939fce1d55899029,0,1
4182,47811e84119b4d8f8545fdd53f37e144,2,5
4183,7a760ce9198442a5bcf1bd0edf33e397,2,6
4184,bf0638e0fd954a1b82b319746a3a3c21,0,1
4185,2c3bb8cd31df4e48a5d1d6bc338e778f,1,1
4186,c0d07aac735746bfae62c9b27e8a8a93,0,3
4187,d33f553dc29844ff9f5a8042dc802f2c,0,2
4188,8aff6c15a5f9455d9c3976f9bdafba5a,1,1
4189,cebfafb8cb0e4ebda59540d1044f2d1e,1,2
4190,057feee2861243f7a2a0d5b5a452e562,3,6
4191,59ea7f27d1f24d4cb80d431dcd49bace,3,3
4192,72878fed5cad4346b1e3557352c66a90,1,1
4193,0cfd32412c824ad08fd1409992004508,1,4
4194,dd2c5d53013d4cb799cdd63fa909cd53,4,2
4195,48c6f33ce23341eb98fef3d08a748894,1,1
4196,40617cba5b1840da9c95c3b889f61bd5,7,5
4197,d548988b04e7479caa8b91761388217e,5,1
4198,b76dd1f9deb24a5b873adfcc90b0e272,2,1
4199,ae541f25a944444cacc276eb61d67e9e,1,1
4200,1c35e8bce06b427194c09c9d2fb11a55,1,1
4201,c9a341477ffb4b4e8753d8ed72279e8f,4,1
4202,ef0099eb6fcc4d65957b01062bd3292a,1,1
4203,99628be8f3634d40be0b7d05730e8fe8,2,1
4204,a444d9fca65c478a8fa504bc56e6b027,1,1
4205,84c24110728044ea8a3b2c0bff861139,2,1
4206,7e2285a2b1ca439d99c5f3b2122093b5,1,1
4207,a563e533601748ce8ff199669bc08066,1,1
4208,5e7b5cbfcf754b71be020c8938fc87a0,9,1
4209,84b8c60380d14a02b14e83cba649cb65,6,7
4210,9f00c65ca01d45a6b349e834c53d8a48,0,2
4211,9885749af4214aa4b92a3194cf1bb827,4,2
4212,8f350cf34b7849758176170da3b1e9da,1,1
4213,85ff0b0edce342138b2deb739cabfe3c,1,3
4214,9a748a0f90114018886e4b5e280c038d,0,1
4215,9c898ed56f6a4603899ab6363c377ac1,6,6
4216,06753045616848c4aec5355b9dd8e4b1,5,5
4217,377838b1b3ba4951bb5839c3151ddf4e,0,1
4218,da3bc0fe1133449880053b2d44828bde,1,2
4219,51f859a3bb7d45b6ae235a8fc840d4be,5,5
4220,0ab2067afe3a4991b656dabddce0660f,1,1
4221,52d79ed932e84f72a382ed877244b52b,4,5
4222,c9577ec7c33e4b2db8106de95858bba0,1,1
4223,9a2122f2f49a40c08c7c917ee4c9b337,2,2
4224,2a4ba964ee5c46d3ab78b6e7783daff4,2,2
4225,f1d8073312c947a6b6ee8ffb007570ab,0,1
4226,cb1b0b8d27e14258803ead561827608d,4,3
4227,68f7fa2c5a3840ffbf9519cccb6344e7,4,4
4228,edda461cbc2541fc958a76b9a8752570,0,1
4229,f85a4a0f9e804c3d8444e86c71f7fc91,2,3
4230,b46b545ea1c94845904084f9e12cbcbb,2,1
4231,5ee0c97aa42a4937acfbcd532377ac66,1,2
4232,ff23fe063e50461a834d7a75c137e418,4,2
4233,882f7a14b6ed45c1be61dc6698f6e70e,3,2
4234,b9faa35ba29f4bae8e562fac62a155e5,0,1
4235,400e179a560e4017bdf0d0ea6d81c44e,1,1
4236,c1e502106ab54a669b2598dfb19c0052,2,1
4237,85e5c4a5bf5649dda8eac53fd07dda33,2,1
4238,dac09c692648470a92d13f22a9017263,1,1
4239,f156d2d19b984709bd410c97667c5e76,2,5
4240,aeeb3427d9824b7895fc40b61d8d8d90,1,3
4241,349d705fb03a46bda390daf4aad81b6f,2,4
4242,d5528fa511b246cc968a124856a2b76f,1,2
4243,478e8df106f6474fb192eb513670dc8b,2,2
4244,2e04e502e8cc4e7781878838e99e2b92,2,2
4245,ae3dcf3527194eb28eafa0845cb95df4,1,2
4246,cdb52d9781134cd6b1bfcee8e2ff8509,2,2
4247,d4ce5c1f1aa0474bbee698a416e26b9e,1,2
4248,018c39d9ab674c4ead971d9941dd16cb,0,1
4249,666646d44e2b4d24a5b094448b0c4c0b,1,1
4250,ade5544be1674770b35959a68c5e73ea,0,1
4251,eeff47e6745f43659aca4a021450cd98,1,1
4252,52803010624744059b763bcfe18c87b7,2,2
4253,c853eccfaaf54f55a969fb992a097f61,2,1
4254,6addd7b52e504615883b3d4e8f1ad587,0,1
4255,eab2f54797294876a09fdd9c6cb41106,0,1
4256,562dcca0fd1744ab969fe00ee9a8a2d5,0,1
4257,79494271f2624da4a46bcc3acad0d92c,0,1
4258,6003c209fffb4df8bdaa2fed05648859,1,1
4259,493002184b8e4adeb038152b8d64fb51,2,2
4260,8ab5f9ccb9f34eaf954662274f75e262,4,4
4261,d3d4558efa534f2898cef4652ca7b2c8,1,2
4262,d8bcadfcabe24b8aa31575ec2338e029,2,3
4263,6f97d682fdac4a9083ea4b772c95e8e0,1,1
4264,7951797715c744a9944a5345de9e05d1,3,3
4265,aa06740340394932b9ac190901d1ca14,1,1
4266,d4217125691d49f68f00d52a3febc5e6,2,2
4267,7000065036c542178ef135d403f47712,2,2
4268,c6a5029047bc47f59be67e7b2fb3ab0b,0,2
4269,8cb839e76d2645a8bf33fac9e211ad7a,5,6
4270,6eed71e9ed204c67bba54b829b2b27b6,1,1
4271,19bc778feedb43ad95eff923fb03fd41,1,2
4272,1bdb7876f4054f79a518548c62880c91,1,2
4273,0c08c91eb24e450d906383556da3b295,1,2
4274,4e4acc22ad9a463a93308b619833fffe,1,2
4275,94efb4b2d828409ea36b01b30d4674f9,0,2
4276,ebe3f841ffb343d594318cfe418df643,0,2
4277,dc16946ffbd04626b097a52c46bbab93,1,2
4278,f232069a6f6349ea917f7359ea027e42,1,2
4279,4136cacd293241fb8aaa5ada11236dc2,1,2
4280,33f12df61ec04b53bb4394ca7d9c1ec3,1,1
4281,7e839858a9b9437a940b5d98d44b2026,1,1
4282,516dde1118c848f6a8e82ec981c780a7,2,3
4283,363ff3e90e004a2fbc692af501cd6d6f,0,2
4284,089f5f1a437d4f37a64622be1e025175,2,3
4285,34ad69bf05cd44ec8d33f81c7e1fe413,5,4
4286,3232aa9c1ca044e48249595589c55989,1,2
4287,f319087999214697871859e98b1ec953,0,1
4288,6dcf4c28b5d4473a85438968f4a5b06d,1,2
4289,e34e8fa34939415bb68f6706e0bf6f17,0,2
4290,4406a16b1f2f420d9c4fddd09d65c858,1,1
4291,4e21228032dd47d0ac484234df17e53f,1,1
4292,42c80b795ccf49d7975309a8d4acb155,5,6
4293,34fa02ffef504c89b370903f7cb58bc3,0,2
4294,cd8a3edc19de4d5686eb3e46f5531012,5,5
4295,a47c818cdfe54626952b58a276358ed7,0,1
4296,8e3c05655bf44949a88426342b6d88d5,2,3
4297,72d296331f4444e395db7de330c9187a,1,1
4298,4f6d0003b007477ea851b68713924564,1,2
4299,27cb17d201d249749811f9a0e7576920,3,4
4300,56a8a549044e44d3996e7803bef153f7,3,2
4301,94ef997ce4344825a0ce05784ecb4b39,0,1
4302,6e6489c7c52b4ebaa227d635a79f9b75,0,2
4303,0e7e39c596b54e238d24c3e24a68f5d0,0,2
4304,22cff3c3ead84851a4d7f7233e7d9be2,4,1
4305,6496abd9a9bd46469317df39f2997327,2,1
4306,3b9dcc3672ba48b68c0af513cfbfe926,4,1
4307,f81deb5e87d9497b8f84971bdec84267,3,6
4308,2403ad69bb0242feb4faeb15dc250b30,0,1
4309,e8d987296a1641c4aab2b7bfeb430720,0,1
4310,3adbdd851f2a40c5a150c8a7452714ae,3,3
4311,c9ca547bd4dd403bac3dcf935dfc81b6,0,2
4312,5024134148144852954d7d6788e08665,3,4
4313,2ea17bdcea594b66922172084504c92e,1,1
4314,d289e6cc9bd34f718ab44292a1a9b34a,1,5
4315,8cbbd4a8ed034174b844da2759256754,1,1
4316,4dbbd901319e4d4580a37f438c7c6943,1,1
4317,6c983f37e5e145eb8541eec1e09f3354,3,1
4318,5a8d0dd4d340431d8ccc9fefb08e660c,1,1
4319,31cf86373da74f96962ab89f0ffb0e09,3,1
4320,d85d645386fe41369352669c7c12abab,1,1
4321,aac1f0684eaa404193bfccdcea7984da,2,1
4322,e3089b1873f84ae1a35f53117d4b9b9d,1,1
4323,3f0225c6b16c44edb07af1ae94742050,1,2
4324,c694b202242e4c3fae8c90572f063b75,4,2
4325,992c8a82f331467e991ca584f9a49a3b,1,1
4326,2c2f356cc1a8442bbcfa77649ed86cee,2,4
4327,a84ac50ccb62437faf42459c0c4156f5,1,1
4328,13c753ce5a59493abd1e57df9b6d0d06,0,1
4329,0e36d99f90594f4f965ca6765301dbd4,1,1
4330,c015066242e446059ace68a22f744ced,0,1
4331,481a42a6783a417a80c66edaa1a5af04,2,1
4332,707bf20dd2a1446684e0952c3346320c,2,2
4333,73687601983147119a6898300024725c,1,2
4334,e2ba7a66ac2547858ce0cf212e214354,3,1
4335,e968644650634cdc8351153a1472294f,3,1
4336,30b387744ff84bbf86db799263a62016,1,1
4337,7924a15f62af414682dd06de8f9085f1,0,2
4338,e64a1ec0236d4129b8aa23dc400cee90,1,1
4339,7349c17766b4451b99a5961f92b76c79,1,1
4340,87b63bd0e8eb4eceb767ff2e00e100bc,1,1
4341,07d6b508c024480689da399897f01128,3,1
4342,0b22eac405ae40aaba64ce665992f990,3,2
4343,c4702881af4145d28ce25d243df677df,1,1
4344,5ddd2342b9c342fbb498a03ddf4eafbf,0,1
4345,fff815408f24444299f88b0f7490cd21,1,2
4346,884baf953d904cfe900cceae3846484c,2,1
4347,2fcd550041334c4a84549403ce28dc26,1,1
4348,1112168e1ee94d2d989aef6666508666,1,1
4349,b4639f42a32e45fabfce8e511fef7e7b,0,1
4350,b3cbe201c90e4f02abbc135f25d0c75a,0,1
4351,6ae437385aff472394dcb1b588b3d070,3,2
4352,6142d2e25fab431e864a5f37160fb65f,2,1
4353,8cf6d19f8c0844468804864e25bea40a,0,1
4354,a65569560c2a49fc813a46e19028a3ad,0,2
4355,25fa3147fe66421b85ccf5b2bba1dfa9,1,1
4356,03642e2bca8c4958bb5d42934c581c72,1,1
4357,17b823558ba347dd8b64dc9e3e895dcf,1,1
